student_id,faculty,major,current_semester,gpa,interest_area,elective_code,elective_name,elective_term,course_difficulty,ects,success_probability,passed,gpa_risk
203613733,"School of Social Sciences, Business and Law",Economics,2,2.14,Business,ECO330,Macroeconomics,5,Easy,5,0.37,0,High
212195509,"School of Social Sciences, Business and Law",Management,7,3.36,"Finance, Statistics",MGT210,Principles of Management,3,Medium,5,0.65,1,Low
201844589,"School of Social Sciences, Business and Law",Economics,7,3.65,"Data Analysis, Artificial Intelligence, Research",ECO210,Microeconomics,3,Medium,4,0.7,1,Low
216045808,School of Education and Humanities,Pedagogy and Psychology,2,2.33,"Machine Learning, Law, Statistics",EDU330,Teaching Methodologies,5,Medium,4,0.4,1,High
228114914,School of Education and Humanities,Mathematics,3,2.19,"Data Analysis, Finance, Business",MAT330,Topology,6,Easy,5,0.38,1,High
224207270,School of IT and Applied Mathematics,Computer Science,5,2.98,"Data Analysis, Artificial Intelligence",CSS350,Software Engineering,5,Easy,4,0.6,1,Medium
234614519,School of IT and Applied Mathematics,Statistics and Data Science,8,3.62,Research,CSS324,Introduction to Machine Learning,7,Medium,3,0.69,1,Low
235388784,School of IT and Applied Mathematics,Computer Science,5,3.36,"Finance, Data Analysis, Research",CSS330,Operating Systems,5,Medium,3,0.65,1,Low
211942173,School of Education and Humanities,Physics,2,2.99,"Law, Statistics",PHY410,Statistical Physics,7,Medium,4,0.5,0,Medium
224352254,School of Education and Humanities,Physics,7,2.85,"Statistics, Business",PHY410,Statistical Physics,7,Easy,5,0.58,1,Medium
238751415,School of Education and Humanities,Pedagogy and Psychology,1,2.95,"Machine Learning, Finance, Data Analysis",EDU210,Educational Psychology,3,Easy,5,0.49,0,Medium
216933993,"School of Social Sciences, Business and Law",Management,1,3.82,"Machine Learning, Programming",MGT210,Principles of Management,3,Medium,3,0.62,1,Low
234752297,School of IT and Applied Mathematics,Computer Science,7,2.21,"Business, Machine Learning",CSS350,Software Engineering,5,Easy,3,0.48,0,High
218821135,"School of Social Sciences, Business and Law",Management,4,2.19,Law,MGT210,Principles of Management,3,Hard,3,0.38,0,High
225435328,"School of Social Sciences, Business and Law",Management,2,2.83,Programming,MGT320,Project Management,5,Easy,5,0.47,1,Medium
227975119,School of IT and Applied Mathematics,Computer Science,5,2.14,"Data Analysis, Programming",CSS350,Software Engineering,5,Easy,5,0.47,0,High
247115196,School of IT and Applied Mathematics,Computer Science,2,2.89,"Artificial Intelligence, Research",CSS439,Distributed Systems,7,Easy,3,0.48,0,Medium
207455413,School of IT and Applied Mathematics,Statistics and Data Science,4,3.08,"Data Analysis, Artificial Intelligence",SDS305,Applied Statistics,5,Medium,4,0.51,0,Low
217137756,School of IT and Applied Mathematics,Statistics and Data Science,1,3.04,"Artificial Intelligence, Programming",SDS305,Applied Statistics,5,Easy,4,0.51,1,Low
238432207,School of Education and Humanities,Mathematics,3,2.94,"Law, Research",MAT410,Functional Analysis,7,Hard,5,0.39,1,Medium
239983964,School of Education and Humanities,Physics,3,2.44,"Research, Artificial Intelligence, Programming",PHY310,Quantum Mechanics,5,Easy,4,0.42,0,High
225999874,"School of Social Sciences, Business and Law",Finance,8,2.71,"Data Analysis, Education, Artificial Intelligence",FIN410,Risk Management,7,Easy,4,0.56,1,Medium
223675309,"School of Social Sciences, Business and Law",International Law,2,3.88,"Statistics, Finance",LAW330,Human Rights Law,5,Easy,3,0.63,1,Low
236404289,School of IT and Applied Mathematics,Computer Science,1,3.56,Machine Learning,CSS439,Distributed Systems,7,Easy,5,0.58,0,Low
236042489,School of Education and Humanities,Pedagogy and Psychology,6,2.47,Finance,EDU330,Teaching Methodologies,5,Hard,5,0.42,0,High
208231639,School of Education and Humanities,Pedagogy and Psychology,2,3.44,"Artificial Intelligence, Data Analysis",EDU210,Educational Psychology,3,Easy,4,0.57,0,Low
204685354,School of Education and Humanities,Physics,7,3.32,"Artificial Intelligence, Programming",PHY330,Electrodynamics,6,Hard,5,0.55,0,Low
216817525,School of Education and Humanities,Pedagogy and Psychology,1,3.8,"Machine Learning, Business, Artificial Intelligence",EDU410,Inclusive Education,7,Easy,5,0.62,1,Low
224174614,School of Education and Humanities,Physics,7,2.31,Finance,PHY410,Statistical Physics,7,Hard,5,0.4,1,High
247136428,School of Education and Humanities,Pedagogy and Psychology,6,3.17,"Business, Machine Learning, Law",EDU330,Teaching Methodologies,5,Medium,4,0.63,0,Low
221349858,School of IT and Applied Mathematics,Computer Science,3,3.92,Education,CSS350,Software Engineering,5,Hard,3,0.54,0,Low
214772352,"School of Social Sciences, Business and Law",Management,7,2.67,"Statistics, Data Analysis",MGT410,Strategic Management,7,Easy,3,0.55,1,Medium
213759694,"School of Social Sciences, Business and Law",Management,6,2.19,"Data Analysis, Law",MGT320,Project Management,5,Easy,3,0.48,1,High
234700959,"School of Social Sciences, Business and Law",Finance,2,2.39,"Data Analysis, Machine Learning, Education",FIN330,Investment Analysis,6,Medium,5,0.41,0,High
232360687,School of IT and Applied Mathematics,Statistics and Data Science,1,3.38,Finance,CSS324,Introduction to Machine Learning,7,Hard,5,0.46,1,Low
212889555,School of IT and Applied Mathematics,Computer Science,4,3.46,Research,CSS439,Distributed Systems,7,Hard,3,0.47,0,Low
231576127,School of IT and Applied Mathematics,Computer Science,6,3.43,Education,CSS210,Data Structures,3,Easy,4,0.66,0,Low
203849077,School of IT and Applied Mathematics,Statistics and Data Science,7,3.27,"Business, Artificial Intelligence, Programming",CSS421,Computer Vision,7,Easy,5,0.64,0,Low
241962569,School of IT and Applied Mathematics,Computer Science,3,3.79,"Artificial Intelligence, Education",CSS350,Software Engineering,5,Medium,5,0.62,0,Low
207454988,School of Education and Humanities,Pedagogy and Psychology,4,3.21,Research,EDU330,Teaching Methodologies,5,Hard,5,0.43,0,Low
249183488,"School of Social Sciences, Business and Law",Finance,8,2.97,"Machine Learning, Research",FIN220,Corporate Finance,4,Medium,5,0.6,0,Medium
241239152,"School of Social Sciences, Business and Law",International Law,2,2.83,Machine Learning,LAW330,Human Rights Law,5,Hard,5,0.37,0,Medium
206707488,School of Education and Humanities,Mathematics,4,3.26,"Research, Machine Learning, Business",MAT410,Functional Analysis,7,Medium,5,0.54,1,Low
223428051,School of IT and Applied Mathematics,Information Systems,8,3.37,Statistics,INF340,Enterprise Systems,7,Easy,4,0.66,0,Low
205287356,School of IT and Applied Mathematics,Information Systems,1,3.5,"Research, Machine Learning, Finance",INF320,Information Security,6,Medium,4,0.58,1,Low
231843983,School of Education and Humanities,Mathematics,6,3.19,"Finance, Business",MAT410,Functional Analysis,7,Hard,4,0.43,0,Low
224993974,School of Education and Humanities,Mathematics,5,2.3,Education,MAT330,Topology,6,Easy,3,0.4,0,High
204204089,School of IT and Applied Mathematics,Information Systems,5,2.56,"Finance, Law",INF340,Enterprise Systems,7,Medium,4,0.43,1,Medium
222928511,School of Education and Humanities,Pedagogy and Psychology,1,3.45,Business,EDU330,Teaching Methodologies,5,Easy,5,0.57,0,Low
226841857,School of IT and Applied Mathematics,Computer Science,5,2.74,Education,CSS210,Data Structures,3,Hard,5,0.46,0,Medium
215632133,School of Education and Humanities,Mathematics,6,2.27,"Education, Law, Business",MAT310,Abstract Algebra,5,Easy,4,0.49,0,High
245464607,School of IT and Applied Mathematics,Information Systems,7,3.45,"Finance, Education",INF320,Information Security,6,Medium,3,0.67,0,Low
239522589,School of Education and Humanities,Mathematics,1,3.42,Data Analysis,MAT330,Topology,6,Medium,5,0.56,1,Low
213358625,"School of Social Sciences, Business and Law",Finance,2,3.3,"Business, Finance, Statistics",FIN330,Investment Analysis,6,Hard,5,0.45,0,Low
209632756,"School of Social Sciences, Business and Law",Economics,6,3.46,Data Analysis,ECO330,Macroeconomics,5,Hard,3,0.57,0,Low
223559038,"School of Social Sciences, Business and Law",International Law,8,2.63,Finance,LAW330,Human Rights Law,5,Medium,3,0.54,1,Medium
222640603,"School of Social Sciences, Business and Law",International Law,6,2.76,"Law, Business",LAW410,International Arbitration,7,Hard,5,0.36,1,Medium
207282477,"School of Social Sciences, Business and Law",Management,3,3.83,"Finance, Research, Data Analysis",MGT320,Project Management,5,Easy,3,0.62,1,Low
227709535,School of IT and Applied Mathematics,Information Systems,3,3.84,"Finance, Law",INF305,Database Systems,5,Easy,5,0.63,0,Low
202483039,"School of Social Sciences, Business and Law",Finance,2,2.98,"Data Analysis, Education",FIN330,Investment Analysis,6,Hard,4,0.4,0,Medium
236716316,"School of Social Sciences, Business and Law",Economics,6,2.06,"Finance, Data Analysis, Business",ECO410,Econometrics,7,Hard,5,0.26,1,High
222563919,"School of Social Sciences, Business and Law",International Law,3,2.14,"Business, Law, Data Analysis",LAW210,International Public Law,3,Medium,3,0.57,1,High
214582603,"School of Social Sciences, Business and Law",International Law,2,3.02,Programming,LAW410,International Arbitration,7,Hard,5,0.4,0,Low
214953271,"School of Social Sciences, Business and Law",Management,2,2.7,"Data Analysis, Business, Statistics",MGT410,Strategic Management,7,Hard,4,0.36,0,Medium
214156360,"School of Social Sciences, Business and Law",International Law,7,2.01,"Data Analysis, Machine Learning, Research",LAW210,International Public Law,3,Medium,4,0.45,0,High
242266609,School of IT and Applied Mathematics,Computer Science,4,3.95,"Programming, Finance",CSS439,Distributed Systems,7,Easy,3,0.64,1,Low
213135591,School of IT and Applied Mathematics,Statistics and Data Science,6,2.29,"Law, Finance, Business",CSS421,Computer Vision,7,Hard,3,0.29,0,High
217044466,School of IT and Applied Mathematics,Information Systems,7,2.27,"Research, Data Analysis, Education",INF305,Database Systems,5,Hard,4,0.39,0,High
235183540,School of Education and Humanities,Mathematics,8,3.26,Programming,MAT310,Abstract Algebra,5,Hard,4,0.54,0,Low
246288121,School of IT and Applied Mathematics,Computer Science,7,2.47,Data Analysis,CSS439,Distributed Systems,7,Easy,5,0.52,1,High
223299793,School of Education and Humanities,Mathematics,8,2.67,Statistics,MAT310,Abstract Algebra,5,Easy,5,0.55,0,Medium
203235080,School of Education and Humanities,Physics,6,2.22,"Statistics, Finance",PHY330,Electrodynamics,6,Medium,4,0.48,0,High
242486254,"School of Social Sciences, Business and Law",Management,3,2.01,"Statistics, Business",MGT210,Principles of Management,3,Medium,5,0.45,0,High
246917805,School of IT and Applied Mathematics,Information Systems,7,3.01,Business,INF340,Enterprise Systems,7,Easy,4,0.6,0,Low
226514564,School of Education and Humanities,Pedagogy and Psychology,2,3.61,"Education, Research",EDU410,Inclusive Education,7,Hard,5,0.59,1,Low
202260935,School of IT and Applied Mathematics,Information Systems,5,2.59,"Research, Statistics, Programming",INF340,Enterprise Systems,7,Medium,5,0.44,0,Medium
247804781,"School of Social Sciences, Business and Law",Economics,1,3.84,"Finance, Business, Programming",ECO410,Econometrics,7,Medium,4,0.63,0,Low
237594754,School of Education and Humanities,Pedagogy and Psychology,3,3.99,Statistics,EDU410,Inclusive Education,7,Hard,5,0.55,0,Low
209346153,School of Education and Humanities,Pedagogy and Psychology,1,2.11,Statistics,EDU210,Educational Psychology,3,Medium,4,0.37,0,High
237183376,"School of Social Sciences, Business and Law",Finance,2,3.02,Business,FIN220,Corporate Finance,4,Easy,4,0.5,0,Low
216048340,School of IT and Applied Mathematics,Computer Science,2,3.99,"Education, Artificial Intelligence, Business",CSS350,Software Engineering,5,Easy,3,0.65,1,Low
234500789,School of IT and Applied Mathematics,Information Systems,3,3.03,"Finance, Education",INF340,Enterprise Systems,7,Easy,4,0.5,0,Low
205039908,"School of Social Sciences, Business and Law",International Law,6,2.08,"Machine Learning, Finance, Artificial Intelligence",LAW330,Human Rights Law,5,Medium,4,0.46,0,High
225632291,School of IT and Applied Mathematics,Statistics and Data Science,4,2.29,"Research, Law",SDS306,Simulation Modeling,5,Medium,5,0.39,0,High
232013616,"School of Social Sciences, Business and Law",Finance,1,3.05,"Education, Statistics, Machine Learning",FIN220,Corporate Finance,4,Easy,3,0.51,0,Low
235226657,"School of Social Sciences, Business and Law",Economics,1,3.97,"Data Analysis, Business",ECO410,Econometrics,7,Hard,3,0.55,0,Low
219873687,School of Education and Humanities,Pedagogy and Psychology,4,3.92,"Data Analysis, Finance",EDU410,Inclusive Education,7,Hard,3,0.54,1,Low
236269960,School of IT and Applied Mathematics,Statistics and Data Science,6,2.3,Machine Learning,CSS324,Introduction to Machine Learning,7,Hard,5,0.4,1,High
201574809,"School of Social Sciences, Business and Law",Economics,3,2.44,"Data Analysis, Statistics, Machine Learning",ECO330,Macroeconomics,5,Medium,3,0.42,0,High
238380826,School of Education and Humanities,Pedagogy and Psychology,3,3.3,"Statistics, Machine Learning",EDU410,Inclusive Education,7,Medium,3,0.55,0,Low
234042805,School of IT and Applied Mathematics,Computer Science,1,3.06,Artificial Intelligence,CSS330,Operating Systems,5,Medium,4,0.51,0,Low
249681977,"School of Social Sciences, Business and Law",Finance,6,3.12,"Research, Business, Machine Learning",FIN220,Corporate Finance,4,Easy,4,0.62,0,Low
242444798,School of IT and Applied Mathematics,Computer Science,4,2.65,Machine Learning,CSS350,Software Engineering,5,Medium,5,0.45,1,Medium
223873830,"School of Social Sciences, Business and Law",Economics,4,3.09,Research,ECO210,Microeconomics,3,Hard,4,0.51,0,Low
207271690,"School of Social Sciences, Business and Law",International Law,7,2.67,"Machine Learning, Data Analysis",LAW330,Human Rights Law,5,Easy,3,0.55,0,Medium
233156404,School of Education and Humanities,Pedagogy and Psychology,2,3.86,Finance,EDU410,Inclusive Education,7,Hard,4,0.53,0,Low
233961171,School of IT and Applied Mathematics,Information Systems,4,3.47,"Programming, Law, Data Analysis",INF320,Information Security,6,Easy,3,0.57,1,Low
202330055,School of Education and Humanities,Mathematics,7,3.82,"Data Analysis, Law",MAT410,Functional Analysis,7,Hard,3,0.62,0,Low
235119955,School of IT and Applied Mathematics,Information Systems,4,3.64,Machine Learning,INF305,Database Systems,5,Hard,5,0.5,1,Low
249702045,"School of Social Sciences, Business and Law",Economics,2,2.35,"Artificial Intelligence, Education, Statistics",ECO210,Microeconomics,3,Hard,4,0.3,0,High
231519585,School of Education and Humanities,Pedagogy and Psychology,1,2.95,"Finance, Machine Learning, Programming",EDU330,Teaching Methodologies,5,Hard,5,0.39,0,Medium
243510637,School of Education and Humanities,Pedagogy and Psychology,7,2.68,Business,EDU210,Educational Psychology,3,Hard,3,0.45,0,Medium
219851809,School of Education and Humanities,Pedagogy and Psychology,1,3.64,"Artificial Intelligence, Machine Learning, Data Analysis",EDU410,Inclusive Education,7,Easy,4,0.6,1,Low
224019623,"School of Social Sciences, Business and Law",Economics,1,3.81,"Research, Education, Statistics",ECO410,Econometrics,7,Hard,4,0.52,0,Low
229631060,School of IT and Applied Mathematics,Statistics and Data Science,3,3.76,"Programming, Artificial Intelligence, Law",SDS305,Applied Statistics,5,Hard,3,0.51,1,Low
217567275,"School of Social Sciences, Business and Law",International Law,8,2.11,Artificial Intelligence,LAW410,International Arbitration,7,Easy,5,0.47,0,High
249144837,School of Education and Humanities,Mathematics,5,3.5,"Finance, Education, Business",MAT330,Topology,6,Hard,3,0.48,0,Low
245143973,"School of Social Sciences, Business and Law",Economics,2,2.82,"Statistics, Programming, Education",ECO410,Econometrics,7,Hard,5,0.37,0,Medium
